Description,Logging data: Measured path, desired path, tau_cmd and tau_sat

pd(1,1),pd(2,1),pd(3,1),eta_measured(1,1),eta_measured(2,1),eta_measured(3,1),tau_cmd(1,1),tau_cmd(2,1),tau_cmd(3,1),tau_sat(1,1),tau_sat(2,1),tau_sat(3,1),eta_0_out(1,1),eta_0_out(2,1),eta_0_out(3,1),s_out,control switch
6.998197,-0.658604,2.752411,7.326301,-0.801637,-3.541291,-5378.845885,10747.984584,-502.894265,-1.432432,4.108212,0.344539,7.356649,-0.805605,-3.530774,0.387424,1.000000
6.997574,-0.658348,2.752411,7.326301,-0.801637,-3.541291,-5346.078031,10771.614185,-502.147196,-1.426543,4.113869,0.341984,7.356649,-0.805605,-3.530774,0.388097,1.000000
6.996951,-0.658093,2.752411,7.326301,-0.801637,-3.541291,-5313.225112,10794.382815,-501.379660,-1.420653,4.119481,0.339448,7.356649,-0.805605,-3.530774,0.388770,1.000000
6.996328,-0.657838,2.752411,7.326301,-0.801637,-3.541291,-5280.294828,10816.282366,-500.591819,-1.414763,4.125050,0.336933,7.356649,-0.805605,-3.530774,0.389444,1.000000
6.995705,-0.657582,2.752411,7.326301,-0.801637,-3.541291,-5247.294771,10837.305052,-499.783841,-1.408874,4.130574,0.334438,7.356649,-0.805605,-3.530774,0.390118,1.000000
6.995081,-0.657326,2.752411,7.326301,-0.801637,-3.541291,-5214.232424,10857.443406,-498.955895,-1.402987,4.136052,0.331965,7.356649,-0.805605,-3.530774,0.390792,1.000000
6.994456,-0.657070,2.752411,7.326301,-0.801637,-3.541291,-5181.115164,10876.690285,-498.108157,-1.397104,4.141484,0.329512,7.356649,-0.805605,-3.530774,0.391467,1.000000
6.993831,-0.656813,2.752411,7.326301,-0.801637,-3.541291,-5147.950256,10895.038866,-497.240804,-1.391227,4.146868,0.327081,7.356649,-0.805605,-3.530774,0.392143,1.000000
6.993204,-0.656556,2.752411,7.326301,-0.801637,-3.541291,-5114.744854,10912.482645,-496.354018,-1.385355,4.152205,0.324672,7.356649,-0.805605,-3.530774,0.392820,1.000000
6.992577,-0.656299,2.752411,7.326301,-0.801637,-3.541291,-5081.506002,10929.015442,-495.447985,-1.379492,4.157494,0.322284,7.356649,-0.805605,-3.530774,0.393498,1.000000
6.991948,-0.656041,2.752411,7.326301,-0.801637,-3.541291,-5048.240631,10944.631395,-494.522893,-1.373638,4.162733,0.319920,7.356649,-0.805605,-3.530774,0.394178,1.000000
6.991318,-0.655783,2.752411,7.326301,-0.801637,-3.541291,-5014.955561,10959.324963,-493.578933,-1.367795,4.167923,0.317577,7.356649,-0.805605,-3.530774,0.394859,1.000000
6.990687,-0.655524,2.752411,7.326301,-0.801637,-3.541291,-4981.657497,10973.090923,-492.616300,-1.361963,4.173063,0.315258,7.356649,-0.805605,-3.530774,0.395541,1.000000
6.990054,-0.655264,2.752411,7.326301,-0.801637,-3.541291,-4948.353032,10985.924369,-491.635192,-1.356144,4.178153,0.312961,7.356649,-0.805605,-3.530774,0.396225,1.000000
6.989419,-0.655004,2.752411,7.326301,-0.801637,-3.541291,-4915.048645,10997.820715,-490.635810,-1.350340,4.183191,0.310688,7.356649,-0.805605,-3.530774,0.396911,1.000000
6.988783,-0.654743,2.752411,7.326301,-0.801637,-3.541291,-4881.750700,11008.775688,-489.618356,-1.344551,4.188178,0.308439,7.356649,-0.805605,-3.530774,0.397599,1.000000
6.988145,-0.654482,2.752411,7.326301,-0.801637,-3.541291,-4848.465450,11018.785332,-488.583037,-1.338780,4.193113,0.306212,7.356649,-0.805605,-3.530774,0.398289,1.000000
6.987505,-0.654219,2.752411,7.326301,-0.801637,-3.541291,-4815.199029,11027.846005,-487.530060,-1.333026,4.197996,0.304010,7.356649,-0.805605,-3.530774,0.398981,1.000000
6.986862,-0.653956,2.752411,7.326301,-0.801637,-3.541291,-4781.957462,11035.954375,-486.459637,-1.327292,4.202827,0.301832,7.356649,-0.805605,-3.530774,0.399675,1.000000
6.986218,-0.653691,2.752411,7.326301,-0.801637,-3.541291,-4748.746657,11043.107422,-485.371980,-1.321579,4.207604,0.299677,7.356649,-0.805605,-3.530774,0.400372,1.000000
6.985571,-0.653426,2.752411,7.326301,-0.801637,-3.541291,-4715.572408,11049.302436,-484.267303,-1.315887,4.212329,0.297547,7.356649,-0.805605,-3.530774,0.401071,1.000000
6.984921,-0.653160,2.752411,7.326301,-0.801637,-3.541291,-4682.440398,11054.537014,-483.145825,-1.310219,4.217000,0.295441,7.356649,-0.805605,-3.530774,0.401773,1.000000
6.984269,-0.652892,2.752411,7.326301,-0.801637,-3.541291,-4649.356193,11058.809059,-482.007764,-1.304574,4.221617,0.293360,7.356649,-0.805605,-3.530774,0.402478,1.000000
6.983614,-0.652624,2.752411,7.326301,-0.801637,-3.541291,-4616.325248,11062.116777,-480.853340,-1.298955,4.226180,0.291303,7.356649,-0.805605,-3.530774,0.403185,1.000000
6.982957,-0.652354,2.752411,7.326301,-0.801637,-3.541291,-4583.352905,11064.458678,-479.682777,-1.293363,4.230689,0.289270,7.356649,-0.805605,-3.530774,0.403896,1.000000
6.982296,-0.652083,2.752411,7.326301,-0.801637,-3.541291,-4550.444394,11065.833569,-478.496298,-1.287798,4.235145,0.287262,7.356649,-0.805605,-3.530774,0.404610,1.000000
6.981633,-0.651811,2.752411,7.326301,-0.801637,-3.541291,-4517.604833,11066.240558,-477.294128,-1.282262,4.239545,0.285279,7.356649,-0.805605,-3.530774,0.405327,1.000000
6.980966,-0.651538,2.752411,7.326301,-0.801637,-3.541291,-4484.839227,11065.679047,-476.076495,-1.276756,4.243891,0.283321,7.356649,-0.805605,-3.530774,0.406047,1.000000
6.980297,-0.651263,2.752411,7.326301,-0.801637,-3.541291,-4452.152473,11064.148732,-474.843628,-1.271281,4.248183,0.281387,7.356649,-0.805605,-3.530774,0.406771,1.000000
6.979623,-0.650987,2.752411,7.326301,-0.801637,-3.541291,-4419.549356,11061.649599,-473.595755,-1.265837,4.252420,0.279478,7.356649,-0.805605,-3.530774,0.407499,1.000000
6.978947,-0.650709,2.752411,7.326301,-0.801637,-3.541291,-4387.034552,11058.181923,-472.333107,-1.260427,4.256602,0.277594,7.356649,-0.805605,-3.530774,0.408230,1.000000
6.978267,-0.650431,2.752411,7.326301,-0.801637,-3.541291,-4354.612630,11053.746267,-471.055916,-1.255051,4.260729,0.275735,7.356649,-0.805605,-3.530774,0.408965,1.000000
6.977583,-0.650150,2.752411,7.326301,-0.801637,-3.541291,-4322.288048,11048.343476,-469.764414,-1.249710,4.264802,0.273900,7.356649,-0.805605,-3.530774,0.409704,1.000000
6.976896,-0.649868,2.752411,7.326301,-0.801637,-3.541291,-4290.065158,11041.974675,-468.458836,-1.244405,4.268820,0.272091,7.356649,-0.805605,-3.530774,0.410447,1.000000
6.976204,-0.649585,2.752411,7.326301,-0.801637,-3.541291,-4257.948207,11034.641268,-467.139416,-1.239137,4.272783,0.270306,7.356649,-0.805605,-3.530774,0.411194,1.000000
